 50435/2000000: episode: 68, duration: 15.583s, episode steps: 687, steps per second:  44, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.553 [0.000, 5.000],  loss: 0.006000, mae: 0.026522, mean_q: 0.024521, mean_eps: 0.954804
 1218097/2000000: episode: 1599, duration: 15.524s, episode steps: 667, steps per second:  43, episode reward: 15.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.582 [0.000, 5.000],  loss: 0.025185, mae: 3.541155, mean_q: 4.267242, mean_eps: 0.100000
 1218736/2000000: episode: 1600, duration: 14.538s, episode steps: 639, steps per second:  44, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.872 [0.000, 5.000],  loss: 0.020833, mae: 3.496926, mean_q: 4.216530, mean_eps: 0.100000
 1219318/2000000: episode: 1601, duration: 13.111s, episode steps: 582, steps per second:  44, episode reward: 14.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.971 [0.000, 5.000],  loss: 0.023589, mae: 3.500159, mean_q: 4.216851, mean_eps: 0.100000
 1219784/2000000: episode: 1602, duration: 10.510s, episode steps: 466, steps per second:  44, episode reward:  4.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 2.532 [0.000, 5.000],  loss: 0.021988, mae: 3.465173, mean_q: 4.176375, mean_eps: 0.100000
 1220723/2000000: episode: 1603, duration: 21.226s, episode steps: 939, steps per second:  44, episode reward: 14.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 1.649 [0.000, 5.000],  loss: 0.020758, mae: 3.500950, mean_q: 4.221336, mean_eps: 0.100000
 1221164/2000000: episode: 1604, duration: 10.419s, episode steps: 441, steps per second:  42, episode reward:  9.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.168 [0.000, 5.000],  loss: 0.023975, mae: 3.504211, mean_q: 4.224900, mean_eps: 0.100000
 1221780/2000000: episode: 1605, duration: 14.203s, episode steps: 616, steps per second:  43, episode reward: 11.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 3.313 [0.000, 5.000],  loss: 0.023132, mae: 3.503460, mean_q: 4.222426, mean_eps: 0.100000
 1222781/2000000: episode: 1606, duration: 22.491s, episode steps: 1001, steps per second:  45, episode reward: 28.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 2.419 [0.000, 5.000],  loss: 0.022201, mae: 3.488973, mean_q: 4.205518, mean_eps: 0.100000
 1223267/2000000: episode: 1607, duration: 10.676s, episode steps: 486, steps per second:  46, episode reward: 10.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.613 [0.000, 5.000],  loss: 0.023718, mae: 3.486936, mean_q: 4.204177, mean_eps: 0.100000
 1224767/2000000: episode: 1608, duration: 32.561s, episode steps: 1500, steps per second:  46, episode reward: 30.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 1.953 [0.000, 5.000],  loss: 0.021596, mae: 3.488330, mean_q: 4.205413, mean_eps: 0.100000
 1225215/2000000: episode: 1609, duration: 9.629s, episode steps: 448, steps per second:  47, episode reward: 11.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.308 [0.000, 5.000],  loss: 0.022373, mae: 3.497972, mean_q: 4.219328, mean_eps: 0.100000
 1225751/2000000: episode: 1610, duration: 11.865s, episode steps: 536, steps per second:  45, episode reward: 15.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 2.664 [0.000, 5.000],  loss: 0.025793, mae: 3.472512, mean_q: 4.188742, mean_eps: 0.100000
 1226545/2000000: episode: 1611, duration: 17.713s, episode steps: 794, steps per second:  45, episode reward: 16.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.489 [0.000, 5.000],  loss: 0.025074, mae: 3.464059, mean_q: 4.179602, mean_eps: 0.100000
 1227487/2000000: episode: 1612, duration: 20.006s, episode steps: 942, steps per second:  47, episode reward: 21.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.202 [0.000, 5.000],  loss: 0.022101, mae: 3.493155, mean_q: 4.210315, mean_eps: 0.100000
 1227984/2000000: episode: 1613, duration: 11.017s, episode steps: 497, steps per second:  45, episode reward: 10.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.668 [0.000, 5.000],  loss: 0.029031, mae: 3.459001, mean_q: 4.169718, mean_eps: 0.100000
 1228552/2000000: episode: 1614, duration: 12.038s, episode steps: 568, steps per second:  47, episode reward: 10.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.359 [0.000, 5.000],  loss: 0.023090, mae: 3.495367, mean_q: 4.214264, mean_eps: 0.100000
 1229199/2000000: episode: 1615, duration: 13.814s, episode steps: 647, steps per second:  47, episode reward: 14.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.813 [0.000, 5.000],  loss: 0.024358, mae: 3.485380, mean_q: 4.201613, mean_eps: 0.100000
 1230145/2000000: episode: 1616, duration: 20.475s, episode steps: 946, steps per second:  46, episode reward: 24.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.822 [0.000, 5.000],  loss: 0.023255, mae: 3.477322, mean_q: 4.194301, mean_eps: 0.100000
 1230978/2000000: episode: 1617, duration: 19.283s, episode steps: 833, steps per second:  43, episode reward: 18.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.848 [0.000, 5.000],  loss: 0.027305, mae: 3.489293, mean_q: 4.206175, mean_eps: 0.100000
 1232182/2000000: episode: 1618, duration: 32.454s, episode steps: 1204, steps per second:  37, episode reward: 30.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.123 [0.000, 5.000],  loss: 0.021448, mae: 3.458426, mean_q: 4.168379, mean_eps: 0.100000
 1233345/2000000: episode: 1619, duration: 28.805s, episode steps: 1163, steps per second:  40, episode reward: 28.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.488 [0.000, 5.000],  loss: 0.023265, mae: 3.473908, mean_q: 4.187814, mean_eps: 0.100000
 1234372/2000000: episode: 1620, duration: 23.989s, episode steps: 1027, steps per second:  43, episode reward: 19.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.624 [0.000, 5.000],  loss: 0.023384, mae: 3.466567, mean_q: 4.177861, mean_eps: 0.100000
 1235169/2000000: episode: 1621, duration: 17.908s, episode steps: 797, steps per second:  45, episode reward: 21.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.309 [0.000, 5.000],  loss: 0.024107, mae: 3.476473, mean_q: 4.190470, mean_eps: 0.100000
 1235915/2000000: episode: 1622, duration: 17.019s, episode steps: 746, steps per second:  44, episode reward: 15.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.367 [0.000, 5.000],  loss: 0.025754, mae: 3.512958, mean_q: 4.233425, mean_eps: 0.100000
 1236594/2000000: episode: 1623, duration: 17.584s, episode steps: 679, steps per second:  39, episode reward: 17.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.303 [0.000, 5.000],  loss: 0.024970, mae: 3.502127, mean_q: 4.219075, mean_eps: 0.100000
 1237096/2000000: episode: 1624, duration: 12.134s, episode steps: 502, steps per second:  41, episode reward: 10.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.755 [0.000, 5.000],  loss: 0.026303, mae: 3.510318, mean_q: 4.229945, mean_eps: 0.100000
 1237720/2000000: episode: 1625, duration: 14.476s, episode steps: 624, steps per second:  43, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.697 [0.000, 5.000],  loss: 0.021638, mae: 3.503726, mean_q: 4.228143, mean_eps: 0.100000
 1238666/2000000: episode: 1626, duration: 21.251s, episode steps: 946, steps per second:  45, episode reward: 18.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.931 [0.000, 5.000],  loss: 0.021491, mae: 3.493149, mean_q: 4.209576, mean_eps: 0.100000
 1239779/2000000: episode: 1627, duration: 24.661s, episode steps: 1113, steps per second:  45, episode reward: 26.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.259 [0.000, 5.000],  loss: 0.023713, mae: 3.500396, mean_q: 4.220066, mean_eps: 0.100000
 1240230/2000000: episode: 1628, duration: 9.692s, episode steps: 451, steps per second:  47, episode reward: 10.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.581 [0.000, 5.000],  loss: 0.022526, mae: 3.508266, mean_q: 4.231525, mean_eps: 0.100000
 1241383/2000000: episode: 1629, duration: 25.217s, episode steps: 1153, steps per second:  46, episode reward: 29.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 1.954 [0.000, 5.000],  loss: 0.023814, mae: 3.499582, mean_q: 4.219727, mean_eps: 0.100000
 1241760/2000000: episode: 1630, duration: 8.602s, episode steps: 377, steps per second:  44, episode reward:  9.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.806 [0.000, 5.000],  loss: 0.025344, mae: 3.502499, mean_q: 4.222235, mean_eps: 0.100000
 1242649/2000000: episode: 1631, duration: 20.028s, episode steps: 889, steps per second:  44, episode reward: 14.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.172 [0.000, 5.000],  loss: 0.025898, mae: 3.516149, mean_q: 4.239436, mean_eps: 0.100000
 1243152/2000000: episode: 1632, duration: 10.647s, episode steps: 503, steps per second:  47, episode reward:  8.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.169 [0.000, 5.000],  loss: 0.023979, mae: 3.544875, mean_q: 4.276472, mean_eps: 0.100000
 1243945/2000000: episode: 1633, duration: 17.376s, episode steps: 793, steps per second:  46, episode reward: 19.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.686 [0.000, 5.000],  loss: 0.024017, mae: 3.518971, mean_q: 4.244554, mean_eps: 0.100000
 1244666/2000000: episode: 1634, duration: 15.692s, episode steps: 721, steps per second:  46, episode reward: 16.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.404 [0.000, 5.000],  loss: 0.021444, mae: 3.488672, mean_q: 4.209037, mean_eps: 0.100000
 1245330/2000000: episode: 1635, duration: 14.822s, episode steps: 664, steps per second:  45, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.419 [0.000, 5.000],  loss: 0.024008, mae: 3.507848, mean_q: 4.230046, mean_eps: 0.100000
 1246189/2000000: episode: 1636, duration: 18.880s, episode steps: 859, steps per second:  45, episode reward: 10.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.045 [0.000, 5.000],  loss: 0.024035, mae: 3.493560, mean_q: 4.218019, mean_eps: 0.100000
 1247388/2000000: episode: 1637, duration: 29.902s, episode steps: 1199, steps per second:  40, episode reward: 27.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.327 [0.000, 5.000],  loss: 0.023196, mae: 3.514265, mean_q: 4.239490, mean_eps: 0.100000
 1248343/2000000: episode: 1638, duration: 22.469s, episode steps: 955, steps per second:  43, episode reward: 23.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.097 [0.000, 5.000],  loss: 0.022440, mae: 3.492334, mean_q: 4.212318, mean_eps: 0.100000
 1249089/2000000: episode: 1639, duration: 17.358s, episode steps: 746, steps per second:  43, episode reward: 17.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.477 [0.000, 5.000],  loss: 0.022821, mae: 3.520619, mean_q: 4.246105, mean_eps: 0.100000
 1249871/2000000: episode: 1640, duration: 19.264s, episode steps: 782, steps per second:  41, episode reward: 16.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.041 [0.000, 5.000],  loss: 0.023256, mae: 3.489645, mean_q: 4.209213, mean_eps: 0.100000
 1250872/2000000: episode: 1641, duration: 23.419s, episode steps: 1001, steps per second:  43, episode reward: 24.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.612 [0.000, 5.000],  loss: 0.022366, mae: 3.509442, mean_q: 4.233130, mean_eps: 0.100000
 1251634/2000000: episode: 1642, duration: 18.039s, episode steps: 762, steps per second:  42, episode reward: 14.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.365 [0.000, 5.000],  loss: 0.024923, mae: 3.515427, mean_q: 4.241487, mean_eps: 0.100000
 1252159/2000000: episode: 1643, duration: 12.534s, episode steps: 525, steps per second:  42, episode reward: 14.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 1.914 [0.000, 5.000],  loss: 0.021967, mae: 3.497446, mean_q: 4.218763, mean_eps: 0.100000
 1253127/2000000: episode: 1644, duration: 22.273s, episode steps: 968, steps per second:  43, episode reward: 21.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.178 [0.000, 5.000],  loss: 0.022995, mae: 3.512022, mean_q: 4.236886, mean_eps: 0.100000
 1254037/2000000: episode: 1645, duration: 20.884s, episode steps: 910, steps per second:  44, episode reward: 23.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.114 [0.000, 5.000],  loss: 0.023531, mae: 3.502929, mean_q: 4.226190, mean_eps: 0.100000
 1255402/2000000: episode: 1646, duration: 30.782s, episode steps: 1365, steps per second:  44, episode reward: 38.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 2.755 [0.000, 5.000],  loss: 0.025343, mae: 3.521531, mean_q: 4.248800, mean_eps: 0.100000
 1256259/2000000: episode: 1647, duration: 18.423s, episode steps: 857, steps per second:  47, episode reward: 24.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 2.782 [0.000, 5.000],  loss: 0.023117, mae: 3.506958, mean_q: 4.229799, mean_eps: 0.100000
 1256867/2000000: episode: 1648, duration: 13.476s, episode steps: 608, steps per second:  45, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.043 [0.000, 5.000],  loss: 0.025534, mae: 3.547401, mean_q: 4.278334, mean_eps: 0.100000
 1257413/2000000: episode: 1649, duration: 12.430s, episode steps: 546, steps per second:  44, episode reward: 13.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.700 [0.000, 5.000],  loss: 0.024837, mae: 3.510763, mean_q: 4.234602, mean_eps: 0.100000
 1258224/2000000: episode: 1650, duration: 18.661s, episode steps: 811, steps per second:  43, episode reward: 16.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.461 [0.000, 5.000],  loss: 0.025026, mae: 3.544722, mean_q: 4.273822, mean_eps: 0.100000
 1259168/2000000: episode: 1651, duration: 20.882s, episode steps: 944, steps per second:  45, episode reward: 19.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.544 [0.000, 5.000],  loss: 0.027247, mae: 3.516772, mean_q: 4.240200, mean_eps: 0.100000
 1260175/2000000: episode: 1652, duration: 22.823s, episode steps: 1007, steps per second:  44, episode reward: 22.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 1.959 [0.000, 5.000],  loss: 0.024999, mae: 3.522506, mean_q: 4.246984, mean_eps: 0.100000
 1261044/2000000: episode: 1653, duration: 20.318s, episode steps: 869, steps per second:  43, episode reward: 13.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.743 [0.000, 5.000],  loss: 0.021986, mae: 3.520182, mean_q: 4.248951, mean_eps: 0.100000
 1261597/2000000: episode: 1654, duration: 13.419s, episode steps: 553, steps per second:  41, episode reward: 12.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.519 [0.000, 5.000],  loss: 0.023066, mae: 3.535137, mean_q: 4.263464, mean_eps: 0.100000
 1262464/2000000: episode: 1655, duration: 22.615s, episode steps: 867, steps per second:  38, episode reward: 14.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.260 [0.000, 5.000],  loss: 0.021209, mae: 3.497633, mean_q: 4.217797, mean_eps: 0.100000
 1263277/2000000: episode: 1656, duration: 21.185s, episode steps: 813, steps per second:  38, episode reward: 15.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 1.990 [0.000, 5.000],  loss: 0.023854, mae: 3.519476, mean_q: 4.242476, mean_eps: 0.100000
 1264395/2000000: episode: 1657, duration: 26.641s, episode steps: 1118, steps per second:  42, episode reward: 30.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.241 [0.000, 5.000],  loss: 0.023770, mae: 3.524424, mean_q: 4.249964, mean_eps: 0.100000
 1265021/2000000: episode: 1658, duration: 16.353s, episode steps: 626, steps per second:  38, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.856 [0.000, 5.000],  loss: 0.022846, mae: 3.525569, mean_q: 4.251654, mean_eps: 0.100000
 1265888/2000000: episode: 1659, duration: 20.380s, episode steps: 867, steps per second:  43, episode reward: 21.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.326 [0.000, 5.000],  loss: 0.025889, mae: 3.518078, mean_q: 4.243349, mean_eps: 0.100000
 1266784/2000000: episode: 1660, duration: 20.118s, episode steps: 896, steps per second:  45, episode reward: 18.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.381 [0.000, 5.000],  loss: 0.028377, mae: 3.499910, mean_q: 4.221648, mean_eps: 0.100000
 1267674/2000000: episode: 1661, duration: 22.741s, episode steps: 890, steps per second:  39, episode reward: 14.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.491 [0.000, 5.000],  loss: 0.022442, mae: 3.521075, mean_q: 4.246399, mean_eps: 0.100000
 1268444/2000000: episode: 1662, duration: 17.809s, episode steps: 770, steps per second:  43, episode reward: 22.000, mean reward:  0.029 [ 0.000,  1.000], mean action: 2.570 [0.000, 5.000],  loss: 0.022216, mae: 3.526527, mean_q: 4.253955, mean_eps: 0.100000
 1268998/2000000: episode: 1663, duration: 12.295s, episode steps: 554, steps per second:  45, episode reward:  8.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 1.829 [0.000, 5.000],  loss: 0.026456, mae: 3.517784, mean_q: 4.240084, mean_eps: 0.100000
 1270153/2000000: episode: 1664, duration: 25.437s, episode steps: 1155, steps per second:  45, episode reward: 23.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 1.939 [0.000, 5.000],  loss: 0.021023, mae: 3.529775, mean_q: 4.256484, mean_eps: 0.100000
 1271023/2000000: episode: 1665, duration: 18.787s, episode steps: 870, steps per second:  46, episode reward: 18.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.441 [0.000, 5.000],  loss: 0.023626, mae: 3.539147, mean_q: 4.268833, mean_eps: 0.100000
 1271454/2000000: episode: 1666, duration: 8.981s, episode steps: 431, steps per second:  48, episode reward:  8.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.988 [0.000, 5.000],  loss: 0.025414, mae: 3.548075, mean_q: 4.279487, mean_eps: 0.100000
 1272307/2000000: episode: 1667, duration: 18.534s, episode steps: 853, steps per second:  46, episode reward: 18.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.485 [0.000, 5.000],  loss: 0.029241, mae: 3.555523, mean_q: 4.284541, mean_eps: 0.100000
 1273123/2000000: episode: 1668, duration: 17.876s, episode steps: 816, steps per second:  46, episode reward: 14.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 1.902 [0.000, 5.000],  loss: 0.022649, mae: 3.539915, mean_q: 4.269046, mean_eps: 0.100000
