25567/600000: episode: 36, duration: 13.727s, episode steps: 610, steps per second:  44, episode reward:  9.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.430 [0.000, 5.000],  loss: 0.007192, mae: 0.048469, mean_q: 0.077000, mean_eps: 0.949432
 365767/600000: episode: 514, duration: 10.311s, episode steps: 593, steps per second:  58, episode reward: 11.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.275 [0.000, 5.000],  loss: 0.014732, mae: 1.749308, mean_q: 2.124115, mean_eps: 0.269060
 366270/600000: episode: 515, duration: 9.295s, episode steps: 503, steps per second:  54, episode reward:  9.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.489 [0.000, 5.000],  loss: 0.012302, mae: 1.736965, mean_q: 2.108434, mean_eps: 0.267964
 366914/600000: episode: 516, duration: 11.350s, episode steps: 644, steps per second:  57, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.307 [0.000, 5.000],  loss: 0.014305, mae: 1.739417, mean_q: 2.110651, mean_eps: 0.266816
 368246/600000: episode: 517, duration: 25.363s, episode steps: 1332, steps per second:  53, episode reward: 28.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.414 [0.000, 5.000],  loss: 0.015453, mae: 1.734790, mean_q: 2.105009, mean_eps: 0.264840
 369034/600000: episode: 518, duration: 15.204s, episode steps: 788, steps per second:  52, episode reward: 16.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.055 [0.000, 5.000],  loss: 0.013622, mae: 1.729075, mean_q: 2.099201, mean_eps: 0.262720
 370030/600000: episode: 519, duration: 17.869s, episode steps: 996, steps per second:  56, episode reward: 18.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 1.837 [0.000, 5.000],  loss: 0.015285, mae: 1.726947, mean_q: 2.094798, mean_eps: 0.260936
 371265/600000: episode: 520, duration: 22.153s, episode steps: 1235, steps per second:  56, episode reward: 20.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.349 [0.000, 5.000],  loss: 0.013886, mae: 1.789744, mean_q: 2.172458, mean_eps: 0.258704
 372119/600000: episode: 521, duration: 16.666s, episode steps: 854, steps per second:  51, episode reward: 17.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.314 [0.000, 5.000],  loss: 0.015690, mae: 1.774533, mean_q: 2.153741, mean_eps: 0.256616
 372646/600000: episode: 522, duration: 8.841s, episode steps: 527, steps per second:  60, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.235 [0.000, 5.000],  loss: 0.016969, mae: 1.793679, mean_q: 2.175007, mean_eps: 0.255236
 373580/600000: episode: 523, duration: 16.322s, episode steps: 934, steps per second:  57, episode reward: 17.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.445 [0.000, 5.000],  loss: 0.016603, mae: 1.782823, mean_q: 2.161027, mean_eps: 0.253776
 374081/600000: episode: 524, duration: 9.238s, episode steps: 501, steps per second:  54, episode reward:  8.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.729 [0.000, 5.000],  loss: 0.014333, mae: 1.767995, mean_q: 2.144498, mean_eps: 0.252340
 374439/600000: episode: 525, duration: 6.641s, episode steps: 358, steps per second:  54, episode reward:  6.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 1.813 [0.000, 5.000],  loss: 0.016702, mae: 1.810783, mean_q: 2.197008, mean_eps: 0.251480
 374975/600000: episode: 526, duration: 9.893s, episode steps: 536, steps per second:  54, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.058 [0.000, 5.000],  loss: 0.015358, mae: 1.796112, mean_q: 2.178339, mean_eps: 0.250588
 375627/600000: episode: 527, duration: 11.190s, episode steps: 652, steps per second:  58, episode reward: 14.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.853 [0.000, 5.000],  loss: 0.015461, mae: 1.819937, mean_q: 2.206597, mean_eps: 0.249400
 376379/600000: episode: 528, duration: 12.884s, episode steps: 752, steps per second:  58, episode reward: 12.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.225 [0.000, 5.000],  loss: 0.013524, mae: 1.802198, mean_q: 2.185851, mean_eps: 0.247996
 377061/600000: episode: 529, duration: 11.478s, episode steps: 682, steps per second:  59, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.270 [0.000, 5.000],  loss: 0.014881, mae: 1.820013, mean_q: 2.206876, mean_eps: 0.246560
 377704/600000: episode: 530, duration: 11.124s, episode steps: 643, steps per second:  58, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.423 [0.000, 5.000],  loss: 0.015221, mae: 1.820360, mean_q: 2.207939, mean_eps: 0.245236
 378233/600000: episode: 531, duration: 9.401s, episode steps: 529, steps per second:  56, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.323 [0.000, 5.000],  loss: 0.016777, mae: 1.828136, mean_q: 2.218440, mean_eps: 0.244064
 378870/600000: episode: 532, duration: 11.371s, episode steps: 637, steps per second:  56, episode reward: 14.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.273 [0.000, 5.000],  loss: 0.016594, mae: 1.819241, mean_q: 2.206047, mean_eps: 0.242896
 379922/600000: episode: 533, duration: 17.292s, episode steps: 1052, steps per second:  61, episode reward: 20.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.450 [0.000, 5.000],  loss: 0.013755, mae: 1.810965, mean_q: 2.197023, mean_eps: 0.241208
 380533/600000: episode: 534, duration: 10.209s, episode steps: 611, steps per second:  60, episode reward:  8.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.047 [0.000, 5.000],  loss: 0.013387, mae: 1.863966, mean_q: 2.261078, mean_eps: 0.239544
 381254/600000: episode: 535, duration: 12.184s, episode steps: 721, steps per second:  59, episode reward: 14.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.648 [0.000, 5.000],  loss: 0.014301, mae: 1.836847, mean_q: 2.226537, mean_eps: 0.238212
 382126/600000: episode: 536, duration: 15.653s, episode steps: 872, steps per second:  56, episode reward: 16.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.576 [0.000, 5.000],  loss: 0.014119, mae: 1.855129, mean_q: 2.249902, mean_eps: 0.236620
 383296/600000: episode: 537, duration: 20.172s, episode steps: 1170, steps per second:  58, episode reward: 23.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.523 [0.000, 5.000],  loss: 0.014615, mae: 1.846706, mean_q: 2.239604, mean_eps: 0.234580
 383827/600000: episode: 538, duration: 9.054s, episode steps: 531, steps per second:  59, episode reward: 11.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.836 [0.000, 5.000],  loss: 0.013619, mae: 1.849766, mean_q: 2.242051, mean_eps: 0.232880
 384217/600000: episode: 539, duration: 6.654s, episode steps: 390, steps per second:  59, episode reward:  4.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.926 [0.000, 5.000],  loss: 0.015807, mae: 1.839565, mean_q: 2.227833, mean_eps: 0.231956
 385093/600000: episode: 540, duration: 15.155s, episode steps: 876, steps per second:  58, episode reward: 17.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.328 [0.000, 5.000],  loss: 0.014652, mae: 1.843212, mean_q: 2.236250, mean_eps: 0.230688
 385919/600000: episode: 541, duration: 14.128s, episode steps: 826, steps per second:  58, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.278 [0.000, 5.000],  loss: 0.015751, mae: 1.882046, mean_q: 2.282754, mean_eps: 0.228988
 386713/600000: episode: 542, duration: 15.814s, episode steps: 794, steps per second:  50, episode reward: 19.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.419 [0.000, 5.000],  loss: 0.015607, mae: 1.882776, mean_q: 2.282373, mean_eps: 0.227368
 387345/600000: episode: 543, duration: 11.598s, episode steps: 632, steps per second:  54, episode reward:  8.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.324 [0.000, 5.000],  loss: 0.014482, mae: 1.879137, mean_q: 2.280125, mean_eps: 0.225940
 388141/600000: episode: 544, duration: 16.619s, episode steps: 796, steps per second:  48, episode reward: 17.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.737 [0.000, 5.000],  loss: 0.014360, mae: 1.882246, mean_q: 2.282467, mean_eps: 0.224512
 389071/600000: episode: 545, duration: 19.223s, episode steps: 930, steps per second:  48, episode reward: 22.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.167 [0.000, 5.000],  loss: 0.015938, mae: 1.886732, mean_q: 2.287162, mean_eps: 0.222788
 389781/600000: episode: 546, duration: 12.963s, episode steps: 710, steps per second:  55, episode reward: 10.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.028 [0.000, 5.000],  loss: 0.014412, mae: 1.881764, mean_q: 2.279952, mean_eps: 0.221148
 390170/600000: episode: 547, duration: 6.850s, episode steps: 389, steps per second:  57, episode reward:  5.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 1.306 [0.000, 5.000],  loss: 0.016238, mae: 1.938906, mean_q: 2.350502, mean_eps: 0.220048
 390816/600000: episode: 548, duration: 11.541s, episode steps: 646, steps per second:  56, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 1.889 [0.000, 5.000],  loss: 0.014809, mae: 1.956566, mean_q: 2.372067, mean_eps: 0.219016
 391570/600000: episode: 549, duration: 14.237s, episode steps: 754, steps per second:  53, episode reward: 11.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.452 [0.000, 5.000],  loss: 0.018128, mae: 2.004278, mean_q: 2.430053, mean_eps: 0.217616
 392302/600000: episode: 550, duration: 13.372s, episode steps: 732, steps per second:  55, episode reward: 14.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.298 [0.000, 5.000],  loss: 0.014804, mae: 1.952705, mean_q: 2.366141, mean_eps: 0.216128
 393091/600000: episode: 551, duration: 13.916s, episode steps: 789, steps per second:  57, episode reward: 18.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 1.815 [0.000, 5.000],  loss: 0.015234, mae: 1.982097, mean_q: 2.401853, mean_eps: 0.214608
 393974/600000: episode: 552, duration: 16.084s, episode steps: 883, steps per second:  55, episode reward: 20.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.237 [0.000, 5.000],  loss: 0.016430, mae: 1.962596, mean_q: 2.377923, mean_eps: 0.212936
 394566/600000: episode: 553, duration: 11.184s, episode steps: 592, steps per second:  53, episode reward: 11.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.208 [0.000, 5.000],  loss: 0.014798, mae: 1.978647, mean_q: 2.398433, mean_eps: 0.211460
 395059/600000: episode: 554, duration: 9.140s, episode steps: 493, steps per second:  54, episode reward:  9.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 3.097 [0.000, 5.000],  loss: 0.018315, mae: 1.995993, mean_q: 2.419317, mean_eps: 0.210376
 395926/600000: episode: 555, duration: 15.737s, episode steps: 867, steps per second:  55, episode reward: 19.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.415 [0.000, 5.000],  loss: 0.014713, mae: 1.993687, mean_q: 2.418051, mean_eps: 0.209016
 397034/600000: episode: 556, duration: 19.415s, episode steps: 1108, steps per second:  57, episode reward: 18.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.689 [0.000, 5.000],  loss: 0.015658, mae: 1.982760, mean_q: 2.402820, mean_eps: 0.207040
 397435/600000: episode: 557, duration: 7.047s, episode steps: 401, steps per second:  57, episode reward:  5.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.791 [0.000, 5.000],  loss: 0.013630, mae: 1.982708, mean_q: 2.403582, mean_eps: 0.205532
 398121/600000: episode: 558, duration: 12.140s, episode steps: 686, steps per second:  57, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.366 [0.000, 5.000],  loss: 0.016050, mae: 1.959917, mean_q: 2.375796, mean_eps: 0.204444
 398606/600000: episode: 559, duration: 8.722s, episode steps: 485, steps per second:  56, episode reward:  6.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 1.893 [0.000, 5.000],  loss: 0.016455, mae: 1.998573, mean_q: 2.424403, mean_eps: 0.203272
 399329/600000: episode: 560, duration: 12.323s, episode steps: 723, steps per second:  59, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.270 [0.000, 5.000],  loss: 0.015400, mae: 1.958099, mean_q: 2.371337, mean_eps: 0.202064
 399845/600000: episode: 561, duration: 8.572s, episode steps: 516, steps per second:  60, episode reward:  7.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.663 [0.000, 5.000],  loss: 0.016010, mae: 1.971013, mean_q: 2.386580, mean_eps: 0.200824
 400251/600000: episode: 562, duration: 6.653s, episode steps: 406, steps per second:  61, episode reward:  6.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.635 [0.000, 5.000],  loss: 0.015539, mae: 1.999078, mean_q: 2.424053, mean_eps: 0.199904
 401057/600000: episode: 563, duration: 13.599s, episode steps: 806, steps per second:  59, episode reward: 15.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.169 [0.000, 5.000],  loss: 0.014825, mae: 1.991961, mean_q: 2.414983, mean_eps: 0.198692
 401721/600000: episode: 564, duration: 11.871s, episode steps: 664, steps per second:  56, episode reward: 15.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.102 [0.000, 5.000],  loss: 0.016620, mae: 2.004053, mean_q: 2.428196, mean_eps: 0.197220
 402334/600000: episode: 565, duration: 10.756s, episode steps: 613, steps per second:  57, episode reward: 11.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 1.545 [0.000, 5.000],  loss: 0.015962, mae: 1.999283, mean_q: 2.423806, mean_eps: 0.195944
 402964/600000: episode: 566, duration: 10.790s, episode steps: 630, steps per second:  58, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.746 [0.000, 5.000],  loss: 0.014070, mae: 2.002560, mean_q: 2.427183, mean_eps: 0.194704
 403931/600000: episode: 567, duration: 16.571s, episode steps: 967, steps per second:  58, episode reward: 21.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.971 [0.000, 5.000],  loss: 0.015168, mae: 1.990285, mean_q: 2.411917, mean_eps: 0.193108
 404602/600000: episode: 568, duration: 11.882s, episode steps: 671, steps per second:  56, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.535 [0.000, 5.000],  loss: 0.015877, mae: 1.987407, mean_q: 2.409093, mean_eps: 0.191468
 405386/600000: episode: 569, duration: 13.538s, episode steps: 784, steps per second:  58, episode reward: 13.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.273 [0.000, 5.000],  loss: 0.016695, mae: 2.006744, mean_q: 2.431431, mean_eps: 0.190012
 406087/600000: episode: 570, duration: 12.653s, episode steps: 701, steps per second:  55, episode reward: 13.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.605 [0.000, 5.000],  loss: 0.015940, mae: 2.001731, mean_q: 2.426915, mean_eps: 0.188528
 407525/600000: episode: 571, duration: 25.945s, episode steps: 1438, steps per second:  55, episode reward: 21.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.360 [0.000, 5.000],  loss: 0.014539, mae: 2.004492, mean_q: 2.428567, mean_eps: 0.186388
 408124/600000: episode: 572, duration: 11.479s, episode steps: 599, steps per second:  52, episode reward: 10.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.154 [0.000, 5.000],  loss: 0.013961, mae: 2.016829, mean_q: 2.444106, mean_eps: 0.184352
 408788/600000: episode: 573, duration: 13.053s, episode steps: 664, steps per second:  51, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.812 [0.000, 5.000],  loss: 0.015058, mae: 1.994639, mean_q: 2.416872, mean_eps: 0.183092
 410286/600000: episode: 574, duration: 26.266s, episode steps: 1498, steps per second:  57, episode reward: 29.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.254 [0.000, 5.000],  loss: 0.014955, mae: 2.015478, mean_q: 2.440421, mean_eps: 0.180928
 411201/600000: episode: 575, duration: 16.572s, episode steps: 915, steps per second:  55, episode reward: 18.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.048 [0.000, 5.000],  loss: 0.015372, mae: 2.037829, mean_q: 2.468267, mean_eps: 0.178512
 412205/600000: episode: 576, duration: 17.858s, episode steps: 1004, steps per second:  56, episode reward: 21.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.785 [0.000, 5.000],  loss: 0.014140, mae: 2.012014, mean_q: 2.436806, mean_eps: 0.176592
 412551/600000: episode: 577, duration: 6.053s, episode steps: 346, steps per second:  57, episode reward:  6.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 1.717 [0.000, 5.000],  loss: 0.014568, mae: 2.031735, mean_q: 2.461869, mean_eps: 0.175244
 413219/600000: episode: 578, duration: 11.539s, episode steps: 668, steps per second:  58, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.704 [0.000, 5.000],  loss: 0.019481, mae: 2.024376, mean_q: 2.449472, mean_eps: 0.174232
 413856/600000: episode: 579, duration: 10.840s, episode steps: 637, steps per second:  59, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.931 [0.000, 5.000],  loss: 0.014072, mae: 2.042153, mean_q: 2.473220, mean_eps: 0.172928
 414333/600000: episode: 580, duration: 8.739s, episode steps: 477, steps per second:  55, episode reward:  9.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.296 [0.000, 5.000],  loss: 0.013795, mae: 2.004011, mean_q: 2.428311, mean_eps: 0.171812
 414994/600000: episode: 581, duration: 12.645s, episode steps: 661, steps per second:  52, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.309 [0.000, 5.000],  loss: 0.017263, mae: 2.031521, mean_q: 2.462218, mean_eps: 0.170672
 415906/600000: episode: 582, duration: 17.254s, episode steps: 912, steps per second:  53, episode reward: 20.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.154 [0.000, 5.000],  loss: 0.015291, mae: 2.039525, mean_q: 2.472401, mean_eps: 0.169100
 416672/600000: episode: 583, duration: 14.128s, episode steps: 766, steps per second:  54, episode reward: 18.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.367 [0.000, 5.000],  loss: 0.020295, mae: 2.060645, mean_q: 2.497102, mean_eps: 0.167424
