  25503/600000: episode: 38, duration: 15.486s, episode steps: 716, steps per second:  46, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.492 [0.000, 5.000],  loss: 0.007130, mae: 0.049164, mean_q: 0.072816, mean_eps: 0.954546
 384997/600000: episode: 528, duration: 16.754s, episode steps: 881, steps per second:  53, episode reward: 14.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.425 [0.000, 5.000],  loss: 0.013305, mae: 1.277332, mean_q: 1.558033, mean_eps: 0.307799
 385622/600000: episode: 529, duration: 13.258s, episode steps: 625, steps per second:  47, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.158 [0.000, 5.000],  loss: 0.012395, mae: 1.286483, mean_q: 1.568609, mean_eps: 0.306442
 386430/600000: episode: 530, duration: 18.328s, episode steps: 808, steps per second:  44, episode reward: 12.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.012 [0.000, 5.000],  loss: 0.015444, mae: 1.279754, mean_q: 1.560842, mean_eps: 0.305153
 387508/600000: episode: 531, duration: 21.552s, episode steps: 1078, steps per second:  50, episode reward: 23.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.387 [0.000, 5.000],  loss: 0.012544, mae: 1.262895, mean_q: 1.539761, mean_eps: 0.303458
 388531/600000: episode: 532, duration: 19.441s, episode steps: 1023, steps per second:  53, episode reward: 19.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.435 [0.000, 5.000],  loss: 0.014904, mae: 1.291767, mean_q: 1.572371, mean_eps: 0.301568
 389424/600000: episode: 533, duration: 17.052s, episode steps: 893, steps per second:  52, episode reward: 17.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.223 [0.000, 5.000],  loss: 0.015818, mae: 1.275695, mean_q: 1.552714, mean_eps: 0.299843
 390191/600000: episode: 534, duration: 15.864s, episode steps: 767, steps per second:  48, episode reward: 17.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.021 [0.000, 5.000],  loss: 0.014732, mae: 1.273601, mean_q: 1.551916, mean_eps: 0.298349
 391094/600000: episode: 535, duration: 17.928s, episode steps: 903, steps per second:  50, episode reward: 23.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.342 [0.000, 5.000],  loss: 0.014289, mae: 1.314895, mean_q: 1.601523, mean_eps: 0.296844
 392443/600000: episode: 536, duration: 26.813s, episode steps: 1349, steps per second:  50, episode reward: 27.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.313 [0.000, 5.000],  loss: 0.015172, mae: 1.313589, mean_q: 1.599486, mean_eps: 0.294818
 392982/600000: episode: 537, duration: 10.793s, episode steps: 539, steps per second:  50, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.492 [0.000, 5.000],  loss: 0.012767, mae: 1.313037, mean_q: 1.599582, mean_eps: 0.293118
 393493/600000: episode: 538, duration: 10.225s, episode steps: 511, steps per second:  50, episode reward:  5.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 1.951 [0.000, 5.000],  loss: 0.014512, mae: 1.308130, mean_q: 1.594224, mean_eps: 0.292172
 394525/600000: episode: 539, duration: 19.028s, episode steps: 1032, steps per second:  54, episode reward: 21.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.192 [0.000, 5.000],  loss: 0.014082, mae: 1.326891, mean_q: 1.616116, mean_eps: 0.290782
 395163/600000: episode: 540, duration: 12.205s, episode steps: 638, steps per second:  52, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.053 [0.000, 5.000],  loss: 0.014885, mae: 1.310491, mean_q: 1.595634, mean_eps: 0.289281
 395807/600000: episode: 541, duration: 12.907s, episode steps: 644, steps per second:  50, episode reward: 13.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.644 [0.000, 5.000],  loss: 0.014035, mae: 1.336160, mean_q: 1.625740, mean_eps: 0.288129
 397444/600000: episode: 542, duration: 30.132s, episode steps: 1637, steps per second:  54, episode reward: 29.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.125 [0.000, 5.000],  loss: 0.013998, mae: 1.300984, mean_q: 1.582688, mean_eps: 0.286077
 397987/600000: episode: 543, duration: 10.314s, episode steps: 543, steps per second:  53, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.530 [0.000, 5.000],  loss: 0.015734, mae: 1.321664, mean_q: 1.608454, mean_eps: 0.284115
 398360/600000: episode: 544, duration: 7.438s, episode steps: 373, steps per second:  50, episode reward:  7.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.617 [0.000, 5.000],  loss: 0.013125, mae: 1.292888, mean_q: 1.571735, mean_eps: 0.283290
 399141/600000: episode: 545, duration: 15.008s, episode steps: 781, steps per second:  52, episode reward: 10.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.154 [0.000, 5.000],  loss: 0.014587, mae: 1.308525, mean_q: 1.591845, mean_eps: 0.282250
 400312/600000: episode: 546, duration: 22.006s, episode steps: 1171, steps per second:  53, episode reward: 26.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.345 [0.000, 5.000],  loss: 0.013782, mae: 1.339556, mean_q: 1.632303, mean_eps: 0.280493
 400713/600000: episode: 547, duration: 7.363s, episode steps: 401, steps per second:  54, episode reward:  8.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 1.713 [0.000, 5.000],  loss: 0.014798, mae: 1.351671, mean_q: 1.647494, mean_eps: 0.279078
 401099/600000: episode: 548, duration: 6.706s, episode steps: 386, steps per second:  58, episode reward:  7.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.044 [0.000, 5.000],  loss: 0.013986, mae: 1.376045, mean_q: 1.676203, mean_eps: 0.278369
 402007/600000: episode: 549, duration: 16.250s, episode steps: 908, steps per second:  56, episode reward: 19.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.661 [0.000, 5.000],  loss: 0.013563, mae: 1.358810, mean_q: 1.653936, mean_eps: 0.277206
 402532/600000: episode: 550, duration: 9.254s, episode steps: 525, steps per second:  57, episode reward:  6.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.488 [0.000, 5.000],  loss: 0.013644, mae: 1.345459, mean_q: 1.636918, mean_eps: 0.275918
 403348/600000: episode: 551, duration: 14.165s, episode steps: 816, steps per second:  58, episode reward: 16.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.537 [0.000, 5.000],  loss: 0.012494, mae: 1.341860, mean_q: 1.635091, mean_eps: 0.274712
 403847/600000: episode: 552, duration: 8.814s, episode steps: 499, steps per second:  57, episode reward:  7.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.856 [0.000, 5.000],  loss: 0.015883, mae: 1.361435, mean_q: 1.655016, mean_eps: 0.273527
 404594/600000: episode: 553, duration: 13.250s, episode steps: 747, steps per second:  56, episode reward: 15.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.256 [0.000, 5.000],  loss: 0.013282, mae: 1.345948, mean_q: 1.638557, mean_eps: 0.272404
 405870/600000: episode: 554, duration: 23.131s, episode steps: 1276, steps per second:  55, episode reward: 29.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.686 [0.000, 5.000],  loss: 0.014823, mae: 1.365244, mean_q: 1.660816, mean_eps: 0.270582
 406595/600000: episode: 555, duration: 13.472s, episode steps: 725, steps per second:  54, episode reward: 19.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.779 [0.000, 5.000],  loss: 0.015472, mae: 1.359262, mean_q: 1.653070, mean_eps: 0.268782
 407115/600000: episode: 556, duration: 9.825s, episode steps: 520, steps per second:  53, episode reward: 11.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.262 [0.000, 5.000],  loss: 0.012677, mae: 1.339314, mean_q: 1.628897, mean_eps: 0.267663
 407598/600000: episode: 557, duration: 8.797s, episode steps: 483, steps per second:  55, episode reward:  8.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.445 [0.000, 5.000],  loss: 0.013247, mae: 1.348457, mean_q: 1.638693, mean_eps: 0.266759
 408802/600000: episode: 558, duration: 23.140s, episode steps: 1204, steps per second:  52, episode reward: 26.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 1.968 [0.000, 5.000],  loss: 0.012796, mae: 1.351668, mean_q: 1.644637, mean_eps: 0.265240
 409392/600000: episode: 559, duration: 12.243s, episode steps: 590, steps per second:  48, episode reward:  9.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.388 [0.000, 5.000],  loss: 0.015857, mae: 1.347852, mean_q: 1.641398, mean_eps: 0.263627
 409949/600000: episode: 560, duration: 12.276s, episode steps: 557, steps per second:  45, episode reward: 10.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.156 [0.000, 5.000],  loss: 0.013219, mae: 1.373929, mean_q: 1.673849, mean_eps: 0.262594
 410525/600000: episode: 561, duration: 12.683s, episode steps: 576, steps per second:  45, episode reward: 10.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.630 [0.000, 5.000],  loss: 0.012162, mae: 1.353521, mean_q: 1.649738, mean_eps: 0.261572
 411125/600000: episode: 562, duration: 13.065s, episode steps: 600, steps per second:  46, episode reward: 10.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.775 [0.000, 5.000],  loss: 0.012604, mae: 1.373474, mean_q: 1.673734, mean_eps: 0.260513
 412342/600000: episode: 563, duration: 25.094s, episode steps: 1217, steps per second:  48, episode reward: 22.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.039 [0.000, 5.000],  loss: 0.012893, mae: 1.367893, mean_q: 1.665729, mean_eps: 0.258879
 413731/600000: episode: 564, duration: 26.106s, episode steps: 1389, steps per second:  53, episode reward: 26.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.213 [0.000, 5.000],  loss: 0.014472, mae: 1.365715, mean_q: 1.661074, mean_eps: 0.256535
 414410/600000: episode: 565, duration: 13.567s, episode steps: 679, steps per second:  50, episode reward: 13.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.013 [0.000, 5.000],  loss: 0.013571, mae: 1.365453, mean_q: 1.663000, mean_eps: 0.254674
 415367/600000: episode: 566, duration: 17.733s, episode steps: 957, steps per second:  54, episode reward: 20.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.011 [0.000, 5.000],  loss: 0.014444, mae: 1.361692, mean_q: 1.655121, mean_eps: 0.253202
 415875/600000: episode: 567, duration: 9.322s, episode steps: 508, steps per second:  54, episode reward:  7.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.085 [0.000, 5.000],  loss: 0.012648, mae: 1.369371, mean_q: 1.667351, mean_eps: 0.251884
 416403/600000: episode: 568, duration: 9.370s, episode steps: 528, steps per second:  56, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.027 [0.000, 5.000],  loss: 0.012075, mae: 1.370486, mean_q: 1.667883, mean_eps: 0.250952
 417350/600000: episode: 569, duration: 17.249s, episode steps: 947, steps per second:  55, episode reward: 25.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.078 [0.000, 5.000],  loss: 0.014659, mae: 1.364173, mean_q: 1.659807, mean_eps: 0.249623
 418393/600000: episode: 570, duration: 20.089s, episode steps: 1043, steps per second:  52, episode reward: 20.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.080 [0.000, 5.000],  loss: 0.014183, mae: 1.362919, mean_q: 1.660070, mean_eps: 0.247830
 419089/600000: episode: 571, duration: 13.563s, episode steps: 696, steps per second:  51, episode reward: 13.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.378 [0.000, 5.000],  loss: 0.014904, mae: 1.363272, mean_q: 1.658300, mean_eps: 0.246264
 419764/600000: episode: 572, duration: 12.002s, episode steps: 675, steps per second:  56, episode reward: 13.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.018 [0.000, 5.000],  loss: 0.013318, mae: 1.366686, mean_q: 1.662851, mean_eps: 0.245033
 420811/600000: episode: 573, duration: 18.723s, episode steps: 1047, steps per second:  56, episode reward: 23.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.019 [0.000, 5.000],  loss: 0.013175, mae: 1.378547, mean_q: 1.677509, mean_eps: 0.243485
 421483/600000: episode: 574, duration: 12.444s, episode steps: 672, steps per second:  54, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.263 [0.000, 5.000],  loss: 0.013332, mae: 1.396318, mean_q: 1.699230, mean_eps: 0.241937
 422172/600000: episode: 575, duration: 12.189s, episode steps: 689, steps per second:  57, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.392 [0.000, 5.000],  loss: 0.013177, mae: 1.384224, mean_q: 1.685449, mean_eps: 0.240713
 422673/600000: episode: 576, duration: 9.145s, episode steps: 501, steps per second:  55, episode reward: 10.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.289 [0.000, 5.000],  loss: 0.013793, mae: 1.376369, mean_q: 1.677227, mean_eps: 0.239640
 423415/600000: episode: 577, duration: 12.954s, episode steps: 742, steps per second:  57, episode reward: 16.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 1.941 [0.000, 5.000],  loss: 0.016602, mae: 1.385163, mean_q: 1.686582, mean_eps: 0.238521
 424121/600000: episode: 578, duration: 12.947s, episode steps: 706, steps per second:  55, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 1.786 [0.000, 5.000],  loss: 0.014575, mae: 1.365016, mean_q: 1.662382, mean_eps: 0.237218
 424701/600000: episode: 579, duration: 11.346s, episode steps: 580, steps per second:  51, episode reward: 10.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.678 [0.000, 5.000],  loss: 0.014231, mae: 1.372884, mean_q: 1.671622, mean_eps: 0.236058
 425538/600000: episode: 580, duration: 15.371s, episode steps: 837, steps per second:  54, episode reward: 16.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 1.866 [0.000, 5.000],  loss: 0.015393, mae: 1.379140, mean_q: 1.679178, mean_eps: 0.234784
 426414/600000: episode: 581, duration: 15.696s, episode steps: 876, steps per second:  56, episode reward: 20.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 1.952 [0.000, 5.000],  loss: 0.013762, mae: 1.372809, mean_q: 1.672141, mean_eps: 0.233243
 427370/600000: episode: 582, duration: 17.630s, episode steps: 956, steps per second:  54, episode reward: 19.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.818 [0.000, 5.000],  loss: 0.015199, mae: 1.397632, mean_q: 1.700073, mean_eps: 0.231594
 428024/600000: episode: 583, duration: 11.546s, episode steps: 654, steps per second:  57, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.180 [0.000, 5.000],  loss: 0.015029, mae: 1.397215, mean_q: 1.701820, mean_eps: 0.230147
 428621/600000: episode: 584, duration: 11.367s, episode steps: 597, steps per second:  53, episode reward: 10.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.412 [0.000, 5.000],  loss: 0.013547, mae: 1.374994, mean_q: 1.675219, mean_eps: 0.229020
 429292/600000: episode: 585, duration: 12.276s, episode steps: 671, steps per second:  55, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.221 [0.000, 5.000],  loss: 0.013290, mae: 1.381173, mean_q: 1.681532, mean_eps: 0.227879
 430095/600000: episode: 586, duration: 15.569s, episode steps: 803, steps per second:  52, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.782 [0.000, 5.000],  loss: 0.013262, mae: 1.395591, mean_q: 1.700110, mean_eps: 0.226554
 430481/600000: episode: 587, duration: 7.954s, episode steps: 386, steps per second:  49, episode reward:  8.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.298 [0.000, 5.000],  loss: 0.019215, mae: 1.465175, mean_q: 1.783084, mean_eps: 0.225482
 431328/600000: episode: 588, duration: 17.287s, episode steps: 847, steps per second:  49, episode reward: 21.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.135 [0.000, 5.000],  loss: 0.015952, mae: 1.446278, mean_q: 1.760120, mean_eps: 0.224373
 432180/600000: episode: 589, duration: 15.945s, episode steps: 852, steps per second:  53, episode reward: 16.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.413 [0.000, 5.000],  loss: 0.015184, mae: 1.445090, mean_q: 1.757841, mean_eps: 0.222846
 433347/600000: episode: 590, duration: 20.985s, episode steps: 1167, steps per second:  56, episode reward: 33.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 2.149 [0.000, 5.000],  loss: 0.015551, mae: 1.439640, mean_q: 1.750626, mean_eps: 0.221028
 434128/600000: episode: 591, duration: 14.953s, episode steps: 781, steps per second:  52, episode reward: 12.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.264 [0.000, 5.000],  loss: 0.013224, mae: 1.436194, mean_q: 1.746967, mean_eps: 0.219275
 434805/600000: episode: 592, duration: 12.209s, episode steps: 677, steps per second:  55, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.564 [0.000, 5.000],  loss: 0.012899, mae: 1.436312, mean_q: 1.749480, mean_eps: 0.217961
 435519/600000: episode: 593, duration: 12.675s, episode steps: 714, steps per second:  56, episode reward: 10.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 1.877 [0.000, 5.000],  loss: 0.014878, mae: 1.437150, mean_q: 1.747836, mean_eps: 0.216708
 436125/600000: episode: 594, duration: 16.474s, episode steps: 606, steps per second:  37, episode reward: 12.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 1.715 [0.000, 5.000],  loss: 0.013482, mae: 1.426381, mean_q: 1.736757, mean_eps: 0.215520
 437282/600000: episode: 595, duration: 21.126s, episode steps: 1157, steps per second:  55, episode reward: 26.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.169 [0.000, 5.000],  loss: 0.015698, mae: 1.431423, mean_q: 1.740656, mean_eps: 0.213933
 438201/600000: episode: 596, duration: 16.274s, episode steps: 919, steps per second:  56, episode reward: 21.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.217 [0.000, 5.000],  loss: 0.014977, mae: 1.451599, mean_q: 1.764225, mean_eps: 0.212064
 438845/600000: episode: 597, duration: 11.273s, episode steps: 644, steps per second:  57, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 1.581 [0.000, 5.000],  loss: 0.014245, mae: 1.437767, mean_q: 1.749845, mean_eps: 0.210657
