   50270/2000000: episode: 74, duration: 13.334s, episode steps: 519, steps per second:  39, episode reward:  4.000, mean reward:  0.008 [ 0.000,  1.000], mean action: 2.644 [0.000, 5.000],  loss: 0.006156, mae: 0.014239, mean_q: 0.020979, mean_eps: 0.968247
 1051207/2000000: episode: 1478, duration: 68.691s, episode steps: 1124, steps per second:  16, episode reward: 17.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.348 [0.000, 5.000],  loss: 0.024927, mae: 2.749224, mean_q: 3.318631, mean_eps: 0.334592
 1051857/2000000: episode: 1479, duration: 40.501s, episode steps: 650, steps per second:  16, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.449 [0.000, 5.000],  loss: 0.027026, mae: 2.735223, mean_q: 3.301736, mean_eps: 0.334030
 1052347/2000000: episode: 1480, duration: 29.647s, episode steps: 490, steps per second:  17, episode reward:  9.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.478 [0.000, 5.000],  loss: 0.025161, mae: 2.756298, mean_q: 3.329771, mean_eps: 0.333669
 1053285/2000000: episode: 1481, duration: 57.207s, episode steps: 938, steps per second:  16, episode reward: 20.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.550 [0.000, 5.000],  loss: 0.026438, mae: 2.758359, mean_q: 3.328217, mean_eps: 0.333217
 1054434/2000000: episode: 1482, duration: 69.845s, episode steps: 1149, steps per second:  16, episode reward: 28.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.527 [0.000, 5.000],  loss: 0.026275, mae: 2.759593, mean_q: 3.330038, mean_eps: 0.332555
 1055111/2000000: episode: 1483, duration: 41.397s, episode steps: 677, steps per second:  16, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.408 [0.000, 5.000],  loss: 0.025218, mae: 2.757212, mean_q: 3.324997, mean_eps: 0.331978
 1056031/2000000: episode: 1484, duration: 56.182s, episode steps: 920, steps per second:  16, episode reward: 16.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.339 [0.000, 5.000],  loss: 0.024930, mae: 2.747642, mean_q: 3.314569, mean_eps: 0.331472
 1056554/2000000: episode: 1485, duration: 31.890s, episode steps: 523, steps per second:  16, episode reward:  6.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.233 [0.000, 5.000],  loss: 0.025514, mae: 2.760823, mean_q: 3.329467, mean_eps: 0.331015
 1057359/2000000: episode: 1486, duration: 49.148s, episode steps: 805, steps per second:  16, episode reward: 14.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.319 [0.000, 5.000],  loss: 0.025723, mae: 2.749185, mean_q: 3.313479, mean_eps: 0.330595
 1058275/2000000: episode: 1487, duration: 55.727s, episode steps: 916, steps per second:  16, episode reward: 22.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.019 [0.000, 5.000],  loss: 0.024717, mae: 2.752175, mean_q: 3.320703, mean_eps: 0.330050
 1059814/2000000: episode: 1488, duration: 94.104s, episode steps: 1539, steps per second:  16, episode reward: 36.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.649 [0.000, 5.000],  loss: 0.026755, mae: 2.736551, mean_q: 3.300332, mean_eps: 0.329272
 1060571/2000000: episode: 1489, duration: 46.283s, episode steps: 757, steps per second:  16, episode reward: 15.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.400 [0.000, 5.000],  loss: 0.025686, mae: 2.756363, mean_q: 3.325974, mean_eps: 0.328545
 1061419/2000000: episode: 1490, duration: 51.491s, episode steps: 848, steps per second:  16, episode reward: 21.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.488 [0.000, 5.000],  loss: 0.025656, mae: 2.723728, mean_q: 3.286307, mean_eps: 0.328037
 1062469/2000000: episode: 1491, duration: 64.399s, episode steps: 1050, steps per second:  16, episode reward: 17.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.778 [0.000, 5.000],  loss: 0.027725, mae: 2.728017, mean_q: 3.292790, mean_eps: 0.327435
 1063524/2000000: episode: 1492, duration: 64.854s, episode steps: 1055, steps per second:  16, episode reward: 20.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.747 [0.000, 5.000],  loss: 0.028758, mae: 2.735858, mean_q: 3.300769, mean_eps: 0.326769
 1064027/2000000: episode: 1493, duration: 31.133s, episode steps: 503, steps per second:  16, episode reward:  6.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.489 [0.000, 5.000],  loss: 0.027088, mae: 2.706688, mean_q: 3.262960, mean_eps: 0.326276
 1064981/2000000: episode: 1494, duration: 58.827s, episode steps: 954, steps per second:  16, episode reward: 19.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.485 [0.000, 5.000],  loss: 0.026526, mae: 2.737242, mean_q: 3.300415, mean_eps: 0.325814
 1065808/2000000: episode: 1495, duration: 50.750s, episode steps: 827, steps per second:  16, episode reward: 12.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.663 [0.000, 5.000],  loss: 0.028347, mae: 2.734538, mean_q: 3.297334, mean_eps: 0.325250
 1066463/2000000: episode: 1496, duration: 39.825s, episode steps: 655, steps per second:  16, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.631 [0.000, 5.000],  loss: 0.025253, mae: 2.735236, mean_q: 3.298619, mean_eps: 0.324782
 1067065/2000000: episode: 1497, duration: 36.918s, episode steps: 602, steps per second:  16, episode reward:  7.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.465 [0.000, 5.000],  loss: 0.028256, mae: 2.747166, mean_q: 3.313866, mean_eps: 0.324383
 1067889/2000000: episode: 1498, duration: 50.288s, episode steps: 824, steps per second:  16, episode reward: 15.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.609 [0.000, 5.000],  loss: 0.027423, mae: 2.730284, mean_q: 3.292961, mean_eps: 0.323931
 1068584/2000000: episode: 1499, duration: 42.380s, episode steps: 695, steps per second:  16, episode reward: 10.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.483 [0.000, 5.000],  loss: 0.029553, mae: 2.740542, mean_q: 3.306550, mean_eps: 0.323451
 1069619/2000000: episode: 1500, duration: 63.763s, episode steps: 1035, steps per second:  16, episode reward: 20.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.595 [0.000, 5.000],  loss: 0.027374, mae: 2.742056, mean_q: 3.305748, mean_eps: 0.322903
 1070317/2000000: episode: 1501, duration: 43.021s, episode steps: 698, steps per second:  16, episode reward: 10.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.617 [0.000, 5.000],  loss: 0.025384, mae: 2.753847, mean_q: 3.322192, mean_eps: 0.322354
 1071523/2000000: episode: 1502, duration: 73.761s, episode steps: 1206, steps per second:  16, episode reward: 24.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.610 [0.000, 5.000],  loss: 0.024896, mae: 2.773592, mean_q: 3.348035, mean_eps: 0.321751
 1072234/2000000: episode: 1503, duration: 43.952s, episode steps: 711, steps per second:  16, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.620 [0.000, 5.000],  loss: 0.029175, mae: 2.756593, mean_q: 3.327270, mean_eps: 0.321144
 1072952/2000000: episode: 1504, duration: 44.114s, episode steps: 718, steps per second:  16, episode reward: 14.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.547 [0.000, 5.000],  loss: 0.026077, mae: 2.759253, mean_q: 3.330461, mean_eps: 0.320692
 1074054/2000000: episode: 1505, duration: 67.882s, episode steps: 1102, steps per second:  16, episode reward: 12.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.715 [0.000, 5.000],  loss: 0.026759, mae: 2.754764, mean_q: 3.323971, mean_eps: 0.320115
 1075256/2000000: episode: 1506, duration: 73.873s, episode steps: 1202, steps per second:  16, episode reward: 22.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.565 [0.000, 5.000],  loss: 0.026231, mae: 2.745691, mean_q: 3.311899, mean_eps: 0.319386
 1075652/2000000: episode: 1507, duration: 24.632s, episode steps: 396, steps per second:  16, episode reward:  5.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.854 [0.000, 5.000],  loss: 0.029201, mae: 2.735744, mean_q: 3.299538, mean_eps: 0.318880
 1076513/2000000: episode: 1508, duration: 52.742s, episode steps: 861, steps per second:  16, episode reward: 17.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.230 [0.000, 5.000],  loss: 0.026769, mae: 2.756806, mean_q: 3.325770, mean_eps: 0.318481
 1077374/2000000: episode: 1509, duration: 52.724s, episode steps: 861, steps per second:  16, episode reward: 14.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.256 [0.000, 5.000],  loss: 0.026189, mae: 2.761874, mean_q: 3.331604, mean_eps: 0.317935
 1078176/2000000: episode: 1510, duration: 49.728s, episode steps: 802, steps per second:  16, episode reward: 17.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.329 [0.000, 5.000],  loss: 0.031585, mae: 2.746736, mean_q: 3.313934, mean_eps: 0.317410
 1078758/2000000: episode: 1511, duration: 36.100s, episode steps: 582, steps per second:  16, episode reward: 12.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.488 [0.000, 5.000],  loss: 0.026520, mae: 2.734616, mean_q: 3.304343, mean_eps: 0.316972
 1079505/2000000: episode: 1512, duration: 46.392s, episode steps: 747, steps per second:  16, episode reward: 18.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.137 [0.000, 5.000],  loss: 0.028959, mae: 2.741686, mean_q: 3.309256, mean_eps: 0.316550
 1080596/2000000: episode: 1513, duration: 66.802s, episode steps: 1091, steps per second:  16, episode reward: 15.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.553 [0.000, 5.000],  loss: 0.026384, mae: 2.761051, mean_q: 3.331981, mean_eps: 0.315968
 1080982/2000000: episode: 1514, duration: 23.713s, episode steps: 386, steps per second:  16, episode reward:  7.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.635 [0.000, 5.000],  loss: 0.022797, mae: 2.773073, mean_q: 3.345602, mean_eps: 0.315501
 1081372/2000000: episode: 1515, duration: 23.939s, episode steps: 390, steps per second:  16, episode reward:  9.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.346 [0.000, 5.000],  loss: 0.027747, mae: 2.786881, mean_q: 3.362108, mean_eps: 0.315255
 1081884/2000000: episode: 1516, duration: 31.502s, episode steps: 512, steps per second:  16, episode reward:  5.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.252 [0.000, 5.000],  loss: 0.025713, mae: 2.816215, mean_q: 3.399494, mean_eps: 0.314970
 1082555/2000000: episode: 1517, duration: 41.205s, episode steps: 671, steps per second:  16, episode reward: 14.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 1.981 [0.000, 5.000],  loss: 0.028472, mae: 2.770150, mean_q: 3.340231, mean_eps: 0.314595
 1083431/2000000: episode: 1518, duration: 53.771s, episode steps: 876, steps per second:  16, episode reward: 15.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.539 [0.000, 5.000],  loss: 0.028123, mae: 2.773139, mean_q: 3.344870, mean_eps: 0.314105
 1084523/2000000: episode: 1519, duration: 67.277s, episode steps: 1092, steps per second:  16, episode reward: 18.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.519 [0.000, 5.000],  loss: 0.026946, mae: 2.751702, mean_q: 3.320673, mean_eps: 0.313482
 1085166/2000000: episode: 1520, duration: 39.308s, episode steps: 643, steps per second:  16, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.302 [0.000, 5.000],  loss: 0.031756, mae: 2.766698, mean_q: 3.339537, mean_eps: 0.312932
 1086604/2000000: episode: 1521, duration: 87.783s, episode steps: 1438, steps per second:  16, episode reward: 18.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.638 [0.000, 5.000],  loss: 0.028145, mae: 2.766562, mean_q: 3.335526, mean_eps: 0.312273
 1087057/2000000: episode: 1522, duration: 28.045s, episode steps: 453, steps per second:  16, episode reward:  6.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.249 [0.000, 5.000],  loss: 0.029097, mae: 2.732800, mean_q: 3.295578, mean_eps: 0.311674
 1088134/2000000: episode: 1523, duration: 66.034s, episode steps: 1077, steps per second:  16, episode reward: 20.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.623 [0.000, 5.000],  loss: 0.032744, mae: 2.769438, mean_q: 3.340142, mean_eps: 0.311189
 1088581/2000000: episode: 1524, duration: 27.473s, episode steps: 447, steps per second:  16, episode reward:  7.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.546 [0.000, 5.000],  loss: 0.029805, mae: 2.772216, mean_q: 3.342164, mean_eps: 0.310707
 1089504/2000000: episode: 1525, duration: 56.423s, episode steps: 923, steps per second:  16, episode reward: 12.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.179 [0.000, 5.000],  loss: 0.027080, mae: 2.760644, mean_q: 3.330832, mean_eps: 0.310273
 1090621/2000000: episode: 1526, duration: 68.301s, episode steps: 1117, steps per second:  16, episode reward: 16.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.228 [0.000, 5.000],  loss: 0.026162, mae: 2.782871, mean_q: 3.356849, mean_eps: 0.309627
 1091336/2000000: episode: 1527, duration: 43.738s, episode steps: 715, steps per second:  16, episode reward: 14.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.298 [0.000, 5.000],  loss: 0.026560, mae: 2.814208, mean_q: 3.394183, mean_eps: 0.309047
 1092010/2000000: episode: 1528, duration: 43.795s, episode steps: 674, steps per second:  15, episode reward: 13.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.779 [0.000, 5.000],  loss: 0.025599, mae: 2.768654, mean_q: 3.342845, mean_eps: 0.308608
 1092634/2000000: episode: 1529, duration: 40.054s, episode steps: 624, steps per second:  16, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.202 [0.000, 5.000],  loss: 0.024021, mae: 2.783969, mean_q: 3.359080, mean_eps: 0.308196
 1092994/2000000: episode: 1530, duration: 22.392s, episode steps: 360, steps per second:  16, episode reward:  4.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.139 [0.000, 5.000],  loss: 0.025762, mae: 2.774731, mean_q: 3.347557, mean_eps: 0.307884
 1093643/2000000: episode: 1531, duration: 40.144s, episode steps: 649, steps per second:  16, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 3.097 [0.000, 5.000],  loss: 0.026873, mae: 2.805194, mean_q: 3.383735, mean_eps: 0.307565
 1094642/2000000: episode: 1532, duration: 61.499s, episode steps: 999, steps per second:  16, episode reward: 20.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.222 [0.000, 5.000],  loss: 0.027535, mae: 2.795913, mean_q: 3.371313, mean_eps: 0.307043
 1095833/2000000: episode: 1533, duration: 72.795s, episode steps: 1191, steps per second:  16, episode reward: 19.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.666 [0.000, 5.000],  loss: 0.028558, mae: 2.796818, mean_q: 3.373652, mean_eps: 0.306349
 1096746/2000000: episode: 1534, duration: 56.150s, episode steps: 913, steps per second:  16, episode reward: 16.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.354 [0.000, 5.000],  loss: 0.027673, mae: 2.817906, mean_q: 3.397505, mean_eps: 0.305683
 1097323/2000000: episode: 1535, duration: 35.041s, episode steps: 577, steps per second:  16, episode reward:  8.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.421 [0.000, 5.000],  loss: 0.026761, mae: 2.789633, mean_q: 3.364794, mean_eps: 0.305212
 1097694/2000000: episode: 1536, duration: 22.937s, episode steps: 371, steps per second:  16, episode reward:  9.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 3.205 [0.000, 5.000],  loss: 0.025727, mae: 2.810807, mean_q: 3.389161, mean_eps: 0.304912
 1098539/2000000: episode: 1537, duration: 51.574s, episode steps: 845, steps per second:  16, episode reward: 13.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.123 [0.000, 5.000],  loss: 0.025482, mae: 2.766004, mean_q: 3.335037, mean_eps: 0.304527
 1099700/2000000: episode: 1538, duration: 70.816s, episode steps: 1161, steps per second:  16, episode reward: 25.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.244 [0.000, 5.000],  loss: 0.027625, mae: 2.782769, mean_q: 3.355482, mean_eps: 0.303892
 1100944/2000000: episode: 1539, duration: 77.447s, episode steps: 1244, steps per second:  16, episode reward: 23.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.157 [0.000, 5.000],  loss: 0.026051, mae: 2.806997, mean_q: 3.386486, mean_eps: 0.303131
 1101636/2000000: episode: 1540, duration: 42.578s, episode steps: 692, steps per second:  16, episode reward: 16.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.633 [0.000, 5.000],  loss: 0.025554, mae: 2.812442, mean_q: 3.393955, mean_eps: 0.302518
 1102313/2000000: episode: 1541, duration: 41.611s, episode steps: 677, steps per second:  16, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.842 [0.000, 5.000],  loss: 0.029913, mae: 2.775850, mean_q: 3.347999, mean_eps: 0.302083
 1103213/2000000: episode: 1542, duration: 54.830s, episode steps: 900, steps per second:  16, episode reward: 15.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.756 [0.000, 5.000],  loss: 0.029750, mae: 2.804760, mean_q: 3.382073, mean_eps: 0.301583
 1104201/2000000: episode: 1543, duration: 60.227s, episode steps: 988, steps per second:  16, episode reward: 23.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.421 [0.000, 5.000],  loss: 0.026156, mae: 2.804463, mean_q: 3.382305, mean_eps: 0.300985
 1104782/2000000: episode: 1544, duration: 35.455s, episode steps: 581, steps per second:  16, episode reward:  5.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 2.499 [0.000, 5.000],  loss: 0.025602, mae: 2.784660, mean_q: 3.357441, mean_eps: 0.300488
 1105538/2000000: episode: 1545, duration: 46.179s, episode steps: 756, steps per second:  16, episode reward: 18.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.483 [0.000, 5.000],  loss: 0.025421, mae: 2.803023, mean_q: 3.381325, mean_eps: 0.300065
 1106216/2000000: episode: 1546, duration: 41.397s, episode steps: 678, steps per second:  16, episode reward: 14.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.028 [0.000, 5.000],  loss: 0.029268, mae: 2.796673, mean_q: 3.370484, mean_eps: 0.299612
 1106829/2000000: episode: 1547, duration: 37.570s, episode steps: 613, steps per second:  16, episode reward:  5.000, mean reward:  0.008 [ 0.000,  1.000], mean action: 2.285 [0.000, 5.000],  loss: 0.028623, mae: 2.811282, mean_q: 3.388563, mean_eps: 0.299203
